student_key,student_id,first_name,last_name,gender,nationality,birthdate,grade_level,class_id
400,400,Salem,Al Saadi,M,British,2014-06-27,5,13
401,401,Layla,Al Saadi,F,Bangladeshi,2010-01-06,8,23
402,402,Hassan,Al Saadi,M,Egyptian,2009-08-13,9,25
403,403,Layla,Al Nuaimi,F,Palestinian,2014-09-03,5,14
404,404,Reem,Al Mazrouei,F,Emirati,2008-01-11,10,28
405,405,Omar,Al Saadi,M,Palestinian,2014-02-17,3,7
406,406,Salem,Al Mansoori,M,Pakistani,2005-08-11,12,34
407,407,Omar,Al Murri,M,Emirati,2012-10-03,5,15
408,408,Khalid,Al Shamsi,M,Emirati,2013-03-20,5,15
409,409,Ahmed,Al Nuaimi,M,Emirati,2016-03-28,3,7
410,410,Aisha,Al Mansoori,F,American,2008-12-04,10,29
411,411,Saif,Al Nuaimi,M,Emirati,2014-05-15,5,14
412,412,Khalid,Al Mazrouei,M,Bangladeshi,2016-02-19,1,3
413,413,Yousef,Al Zarooni,M,Lebanese,2015-09-25,3,7
414,414,Saif,Al Mansoori,M,Indian,2012-12-31,6,16
415,415,Salem,Al Zarooni,M,Bangladeshi,2007-08-18,12,34
416,416,Mohammed,Al Mazrouei,M,Indian,2016-08-10,1,1
417,417,Mohammed,Al Rashedi,M,Emirati,2016-10-09,2,6
418,418,Khalid,Al Zarooni,M,Egyptian,2007-09-25,10,30
419,419,Aisha,Al Nuaimi,F,Emirati,2008-05-26,11,33
420,420,Noor,Al Nuaimi,F,Arab (Other),2012-01-20,6,18
421,421,Ali,Al Suwaidi,M,Bangladeshi,2009-06-19,9,25
422,422,Sara,Al Mansoori,F,American,2017-05-24,1,2
423,423,Aisha,Al Mazrouei,F,Emirati,2008-08-01,10,29
424,424,Aisha,Al Mazrouei,F,Palestinian,2009-01-29,9,27
425,425,Mohammed,Al Saadi,M,Lebanese,2012-01-15,5,15
426,426,Hassan,Al Falahi,M,Emirati,2016-04-11,1,2
427,427,Zayed,Al Zarooni,M,Egyptian,2010-09-08,8,22
428,428,Layla,Al Mansoori,F,Pakistani,2012-12-18,5,14
429,429,Ahmed,Al Nuaimi,M,Emirati,2008-12-12,11,33
430,430,Ali,Al Zarooni,M,Emirati,2011-03-30,6,16
431,431,Sara,Al Mazrouei,F,Emirati,2008-05-20,9,27
432,432,Ali,Al Murri,M,Jordanian,2011-11-16,6,18
433,433,Omar,Al Falahi,M,Arab (Other),2005-11-28,12,35
434,434,Mariam,Al Shamsi,F,Pakistani,2016-06-15,1,2
435,435,Mariam,Al Shamsi,F,Emirati,2007-12-05,11,33
436,436,Mohammed,Al Falahi,M,Pakistani,2014-07-18,4,11
437,437,Reem,Al Rashedi,F,Pakistani,2008-09-30,9,25
438,438,Yasmin,Al Murri,F,Jordanian,2009-05-31,10,30
439,439,Mohammed,Al Shamsi,M,Bangladeshi,2008-06-20,9,25
440,440,Fatima,Al Murri,F,Emirati,2012-05-13,6,17
441,441,Yasmin,Al Saadi,F,Arab (Other),2012-08-29,7,21
442,442,Lina,Al Saadi,F,American,2012-03-18,7,20
443,443,Hassan,Al Murri,M,Lebanese,2008-06-10,11,32
444,444,Layla,Al Saadi,F,Arab (Other),2005-01-30,12,35
445,445,Khalid,Al Mazrouei,M,Indian,2011-02-15,7,19
446,446,Ali,Al Nuaimi,M,Palestinian,2012-04-12,5,13
447,447,Sara,Al Murri,F,Bangladeshi,2016-11-16,3,9
448,448,Fatima,Al Murri,F,Egyptian,2013-03-27,5,15
449,449,Ahmed,Al Shamsi,M,African,2008-06-21,9,27
450,450,Mohammed,Al Murri,M,African,2014-07-26,5,13
451,451,Hassan,Al Suwaidi,M,Emirati,2012-07-06,7,19
452,452,Sara,Al Nuaimi,F,American,2009-11-01,10,30
453,453,Aisha,Al Falahi,F,Emirati,2014-10-08,5,14
454,454,Mohammed,Al Mazrouei,M,Bangladeshi,2016-02-21,1,2
455,455,Mariam,Al Rashedi,F,Indian,2012-11-12,5,13
456,456,Omar,Al Saadi,M,Lebanese,2014-04-14,3,8
457,457,Ali,Al Shamsi,M,Emirati,2007-06-19,11,33
458,458,Ahmed,Al Saadi,M,Canadian,2011-09-19,8,22
459,459,Omar,Al Shamsi,M,Pakistani,2006-08-26,12,35
460,460,Mohammed,Al Falahi,M,American,2008-02-29,10,29
461,461,Ahmed,Al Falahi,M,Canadian,2010-08-13,8,23
462,462,Mariam,Al Saadi,F,Syrian,2015-08-22,3,8
463,463,Ali,Al Mansoori,M,Bangladeshi,2008-03-08,11,31
464,464,Sara,Al Suwaidi,F,Emirati,2008-04-02,10,30
465,465,Noor,Al Rashedi,F,Emirati,2013-07-30,6,17
466,466,Omar,Al Shamsi,M,Indian,2008-10-22,9,27
467,467,Fatima,Al Murri,F,Arab (Other),2009-12-05,9,25
468,468,Yasmin,Al Murri,F,Bangladeshi,2012-01-28,5,15
469,469,Mohammed,Al Zarooni,M,American,2007-06-14,11,31
470,470,Khalid,Al Falahi,M,Lebanese,2011-02-10,8,23
471,471,Salem,Al Mansoori,M,Emirati,2012-11-30,6,16
472,472,Ali,Al Nuaimi,M,Emirati,2007-11-23,10,30
473,473,Saif,Al Zarooni,M,Emirati,2007-04-25,12,35
474,474,Noor,Al Zarooni,F,Bangladeshi,2012-08-19,6,18
475,475,Hassan,Al Falahi,M,Arab (Other),2005-09-25,12,35
476,476,Omar,Al Falahi,M,American,2015-07-29,2,6
477,477,Salem,Al Mazrouei,M,Emirati,2014-06-23,3,7
478,478,Ali,Al Falahi,M,Canadian,2011-12-04,7,20
479,479,Lina,Al Suwaidi,F,Filipino,2010-08-10,7,19
480,480,Yasmin,Al Zarooni,F,Indian,2008-03-06,9,25
481,481,Salem,Al Rashedi,M,Canadian,2006-12-21,11,32
482,482,Mariam,Al Nuaimi,F,African,2013-07-31,6,16
483,483,Lina,Al Shamsi,F,Canadian,2006-10-11,11,33
484,484,Fatima,Al Mazrouei,F,Pakistani,2011-12-30,8,24
485,485,Layla,Al Zarooni,F,Bangladeshi,2014-10-15,4,10
486,486,Salem,Al Nuaimi,M,Bangladeshi,2015-09-25,4,11
487,487,Ali,Al Suwaidi,M,Emirati,2015-12-16,3,7
488,488,Ahmed,Al Shamsi,M,Emirati,2014-11-12,5,14
489,489,Lina,Al Mazrouei,F,Bangladeshi,2012-05-27,5,15
490,490,Sara,Al Nuaimi,F,Arab (Other),2015-01-07,4,12
491,491,Fatima,Al Rashedi,F,American,2007-12-30,10,30
492,492,Reem,Al Zarooni,F,Indian,2008-08-17,10,28
493,493,Omar,Al Suwaidi,M,Other,2012-08-07,7,20
494,494,Khalid,Al Suwaidi,M,Emirati,2016-03-20,1,2
495,495,Yousef,Al Rashedi,M,Emirati,2011-07-03,6,18
496,496,Yousef,Al Zarooni,M,Emirati,2012-07-31,7,21
497,497,Ali,Al Saadi,M,Jordanian,2010-05-31,8,23
498,498,Salem,Al Zarooni,M,Lebanese,2009-02-28,10,30
499,499,Yasmin,Al Mazrouei,F,Canadian,2008-12-15,11,31
500,500,Hind,Al Saadi,F,Lebanese,2008-07-10,9,25
501,501,Saif,Al Mansoori,M,Syrian,2007-09-21,11,31
502,502,Omar,Al Suwaidi,M,Other,2012-04-17,7,21
503,503,Fatima,Al Nuaimi,F,Indian,2010-08-11,7,21
504,504,Aisha,Al Suwaidi,F,Emirati,2018-04-02,1,1
505,505,Lina,Al Saadi,F,Indian,2007-08-19,11,32
506,506,Hind,Al Murri,F,Emirati,2010-11-13,7,21
507,507,Salem,Al Falahi,M,Indian,2014-05-29,5,15
508,508,Mariam,Al Rashedi,F,Emirati,2014-08-31,5,15
509,509,Hassan,Al Suwaidi,M,Bangladeshi,2015-06-02,4,12
510,510,Noor,Al Falahi,F,Bangladeshi,2017-10-21,2,4
511,511,Lina,Al Zarooni,F,African,2014-06-26,3,9
512,512,Saif,Al Suwaidi,M,Emirati,2011-02-28,8,23
513,513,Salem,Al Falahi,M,Canadian,2013-05-29,6,18
514,514,Mariam,Al Saadi,F,Emirati,2007-12-10,12,35
515,515,Aisha,Al Shamsi,F,Indian,2014-11-12,4,11
516,516,Reem,Al Suwaidi,F,Pakistani,2009-01-03,10,29
517,517,Hassan,Al Nuaimi,M,Syrian,2016-09-02,2,6
518,518,Yousef,Al Shamsi,M,Egyptian,2016-05-23,3,9
519,519,Layla,Al Zarooni,F,Emirati,2008-11-19,9,25
520,520,Salem,Al Rashedi,M,Lebanese,2014-05-14,3,7
521,521,Saif,Al Mansoori,M,Indian,2012-05-28,5,13
522,522,Saif,Al Zarooni,M,Emirati,2013-11-11,6,18
523,523,Lina,Al Suwaidi,F,Jordanian,2010-03-16,7,21
524,524,Yasmin,Al Murri,F,Emirati,2015-04-30,3,8
525,525,Hassan,Al Zarooni,M,American,2014-01-21,5,14
526,526,Noor,Al Saadi,F,Bangladeshi,2009-05-15,8,23
527,527,Reem,Al Suwaidi,F,Palestinian,2014-09-22,5,15
528,528,Hassan,Al Zarooni,M,Syrian,2011-01-04,6,17
529,529,Mohammed,Al Mansoori,M,Emirati,2012-03-17,7,20
530,530,Yousef,Al Rashedi,M,Indian,2010-02-28,8,23
531,531,Zayed,Al Mansoori,M,Emirati,2011-05-05,8,23
532,532,Salem,Al Rashedi,M,Emirati,2008-03-26,11,31
533,533,Mohammed,Al Zarooni,M,Other,2007-12-05,12,36
534,534,Aisha,Al Mazrouei,F,Palestinian,2008-07-29,11,31
535,535,Reem,Al Suwaidi,F,Bangladeshi,2013-06-25,4,12
536,536,Reem,Al Rashedi,F,Emirati,2014-04-14,5,13
537,537,Saif,Al Nuaimi,M,Bangladeshi,2015-11-04,2,5
538,538,Saif,Al Zarooni,M,Indian,2011-10-04,6,16
539,539,Hind,Al Zarooni,F,Egyptian,2010-09-04,9,26
540,540,Hind,Al Murri,F,Bangladeshi,2006-02-20,11,33
541,541,Khalid,Al Mansoori,M,Indian,2014-05-12,4,12
542,542,Ahmed,Al Rashedi,M,Lebanese,2018-12-19,1,3
543,543,Hind,Al Murri,F,Emirati,2010-10-02,8,23
544,544,Yousef,Al Rashedi,M,Arab (Other),2013-10-10,5,13
545,545,Yasmin,Al Suwaidi,F,Lebanese,2011-06-26,6,17
546,546,Hind,Al Suwaidi,F,Canadian,2016-12-24,2,4
547,547,Aisha,Al Mazrouei,F,Syrian,2007-12-17,10,30
548,548,Layla,Al Nuaimi,F,Filipino,2008-11-03,10,28
549,549,Omar,Al Shamsi,M,Emirati,2010-07-25,8,24
550,550,Lina,Al Shamsi,F,Bangladeshi,2016-09-10,1,1
551,551,Hassan,Al Zarooni,M,Egyptian,2007-12-24,10,30
552,552,Mohammed,Al Falahi,M,Arab (Other),2018-05-22,1,1
553,553,Noor,Al Nuaimi,F,Jordanian,2010-02-05,7,21
554,554,Lina,Al Shamsi,F,Bangladeshi,2007-05-22,11,32
555,555,Hassan,Al Mansoori,M,Canadian,2017-09-17,1,1
556,556,Omar,Al Zarooni,M,Egyptian,2007-10-22,10,29
557,557,Zayed,Al Nuaimi,M,Indian,2008-08-23,9,26
558,558,Sara,Al Mansoori,F,Emirati,2012-12-25,5,13
559,559,Yousef,Al Nuaimi,M,Other,2011-05-08,7,21
560,560,Ali,Al Murri,M,Emirati,2013-10-21,6,17
561,561,Hassan,Al Mansoori,M,Indian,2010-04-28,9,26
562,562,Hassan,Al Rashedi,M,Egyptian,2015-12-06,2,4
563,563,Ahmed,Al Zarooni,M,African,2013-10-22,5,14
564,564,Yasmin,Al Suwaidi,F,Other,2013-03-07,4,10
565,565,Ali,Al Mansoori,M,British,2011-03-31,6,17
566,566,Omar,Al Zarooni,M,Arab (Other),2018-07-14,1,3
567,567,Noor,Al Murri,F,Pakistani,2016-05-17,3,8
568,568,Salem,Al Murri,M,Palestinian,2011-07-10,6,17
569,569,Ali,Al Shamsi,M,Lebanese,2015-04-28,2,6
570,570,Mariam,Al Mazrouei,F,Pakistani,2016-08-30,3,9
571,571,Layla,Al Nuaimi,F,Arab (Other),2011-09-07,7,21
572,572,Saif,Al Rashedi,M,Emirati,2010-05-11,9,25
573,573,Omar,Al Mansoori,M,Pakistani,2012-05-11,5,15
574,574,Ali,Al Saadi,M,Arab (Other),2005-10-22,12,34
575,575,Lina,Al Suwaidi,F,African,2012-09-06,5,15
576,576,Yasmin,Al Saadi,F,Syrian,2013-11-24,6,16
577,577,Noor,Al Nuaimi,F,Bangladeshi,2014-03-24,5,13
578,578,Yousef,Al Murri,M,Bangladeshi,2014-05-19,4,12
579,579,Noor,Al Rashedi,F,Palestinian,2014-03-06,5,13
580,580,Mariam,Al Saadi,F,Emirati,2016-10-07,2,4
581,581,Ali,Al Zarooni,M,Indian,2017-02-13,2,6
582,582,Hind,Al Shamsi,F,Emirati,2013-09-27,6,16
583,583,Sara,Al Falahi,F,Pakistani,2006-05-20,11,32
584,584,Mohammed,Al Zarooni,M,Emirati,2009-08-11,8,24
585,585,Saif,Al Shamsi,M,American,2011-06-07,7,19
586,586,Khalid,Al Suwaidi,M,Egyptian,2011-05-27,7,19
587,587,Ahmed,Al Mansoori,M,African,2014-11-02,4,11
588,588,Ahmed,Al Zarooni,M,Palestinian,2007-05-08,11,32
589,589,Ali,Al Nuaimi,M,Emirati,2011-11-10,6,16
590,590,Mariam,Al Shamsi,F,Bangladeshi,2009-02-05,10,29
591,591,Khalid,Al Saadi,M,Bangladeshi,2011-09-09,6,18
592,592,Ahmed,Al Suwaidi,M,Emirati,2015-05-18,3,7
593,593,Zayed,Al Falahi,M,Emirati,2017-08-04,1,1
594,594,Zayed,Al Murri,M,Egyptian,2014-05-17,5,13
595,595,Aisha,Al Zarooni,F,Jordanian,2007-01-07,11,32
596,596,Hassan,Al Nuaimi,M,Pakistani,2015-08-24,4,10
597,597,Aisha,Al Zarooni,F,Indian,2012-06-14,6,18
598,598,Ahmed,Al Zarooni,M,Syrian,2013-07-04,6,17
599,599,Fatima,Al Saadi,F,Emirati,2014-10-27,4,10
600,600,Hassan,Al Falahi,M,Other,2007-11-02,10,29
601,601,Omar,Al Mazrouei,M,Emirati,2009-01-31,8,23
602,602,Mohammed,Al Zarooni,M,Indian,2011-11-27,6,17
603,603,Yasmin,Al Mazrouei,F,Emirati,2013-01-21,5,13
604,604,Zayed,Al Zarooni,M,Arab (Other),2013-10-06,6,18
605,605,Zayed,Al Shamsi,M,Canadian,2008-02-05,11,33
606,606,Zayed,Al Shamsi,M,Bangladeshi,2012-09-16,5,13
607,607,Mohammed,Al Falahi,M,Pakistani,2008-02-02,10,28
608,608,Lina,Al Nuaimi,F,Emirati,2008-05-24,9,25
609,609,Yousef,Al Saadi,M,Emirati,2018-01-17,1,1
610,610,Zayed,Al Mazrouei,M,Emirati,2009-12-26,8,24
611,611,Sara,Al Murri,F,Emirati,2016-09-08,1,1
612,612,Aisha,Al Mansoori,F,Indian,2013-07-08,5,15
613,613,Sara,Al Rashedi,F,Egyptian,2010-04-21,9,26
614,614,Aisha,Al Saadi,F,Bangladeshi,2012-12-02,5,13
615,615,Mohammed,Al Zarooni,M,Pakistani,2008-07-02,9,27
616,616,Hind,Al Saadi,F,Emirati,2011-12-03,7,21
617,617,Salem,Al Mansoori,M,American,2011-07-31,7,20
618,618,Hind,Al Murri,F,Bangladeshi,2010-05-11,7,20
619,619,Zayed,Al Mansoori,M,Filipino,2008-01-09,9,26
620,620,Khalid,Al Falahi,M,Jordanian,2016-12-19,3,8
621,621,Lina,Al Zarooni,F,Bangladeshi,2015-07-02,3,7
622,622,Khalid,Al Murri,M,British,2016-10-19,3,8
623,623,Hassan,Al Saadi,M,Pakistani,2014-10-23,3,9
624,624,Aisha,Al Rashedi,F,Indian,2009-02-10,9,27
625,625,Noor,Al Murri,F,American,2014-12-01,5,13
626,626,Sara,Al Nuaimi,F,Emirati,2015-06-17,4,12
627,627,Hassan,Al Suwaidi,M,Emirati,2005-09-16,12,36
628,628,Ali,Al Shamsi,M,Indian,2016-10-19,2,4
629,629,Lina,Al Nuaimi,F,Palestinian,2013-03-11,6,18
630,630,Hassan,Al Mansoori,M,Lebanese,2014-09-26,3,9
631,631,Omar,Al Shamsi,M,Pakistani,2011-02-27,8,24
632,632,Hind,Al Murri,F,Syrian,2014-06-06,5,15
633,633,Yousef,Al Rashedi,M,Pakistani,2011-04-30,8,23
634,634,Yousef,Al Suwaidi,M,Indian,2017-11-14,2,4
635,635,Mariam,Al Falahi,F,Egyptian,2015-06-19,4,11
636,636,Saif,Al Mazrouei,M,Emirati,2010-03-14,7,21
637,637,Sara,Al Nuaimi,F,Bangladeshi,2012-01-31,7,20
638,638,Salem,Al Shamsi,M,Emirati,2017-12-06,1,3
639,639,Noor,Al Saadi,F,Emirati,2014-12-30,3,8
640,640,Yousef,Al Mansoori,M,Canadian,2015-08-23,2,4
641,641,Sara,Al Falahi,F,Emirati,2012-03-21,5,14
642,642,Yousef,Al Murri,M,Indian,2006-02-01,12,36
643,643,Hind,Al Falahi,F,African,2015-12-03,3,8
644,644,Ali,Al Zarooni,M,Other,2008-08-01,11,33
645,645,Mohammed,Al Nuaimi,M,Other,2015-04-16,4,12
646,646,Reem,Al Zarooni,F,Indian,2006-12-28,11,32
647,647,Layla,Al Nuaimi,F,Filipino,2011-06-12,8,24
648,648,Saif,Al Saadi,M,Emirati,2009-07-30,9,26
649,649,Khalid,Al Suwaidi,M,Indian,2015-11-12,2,4
650,650,Salem,Al Rashedi,M,Emirati,2015-02-10,3,7
651,651,Yasmin,Al Suwaidi,F,Lebanese,2012-04-04,6,18
652,652,Yasmin,Al Mansoori,F,Emirati,2016-05-18,3,8
653,653,Fatima,Al Mazrouei,F,Indian,2014-09-08,3,8
654,654,Yasmin,Al Mazrouei,F,Egyptian,2009-06-10,8,23
655,655,Salem,Al Rashedi,M,Arab (Other),2006-02-25,11,31
656,656,Ahmed,Al Mazrouei,M,Palestinian,2005-07-18,12,34
657,657,Ahmed,Al Mazrouei,M,Palestinian,2007-03-27,11,32
658,658,Salem,Al Falahi,M,Indian,2012-02-16,6,18
659,659,Aisha,Al Suwaidi,F,Bangladeshi,2011-06-15,7,20
660,660,Mohammed,Al Mansoori,M,Bangladeshi,2008-05-08,11,32
661,661,Mohammed,Al Saadi,M,Emirati,2009-12-29,8,22
662,662,Saif,Al Rashedi,M,African,2012-06-20,7,19
663,663,Layla,Al Suwaidi,F,British,2009-06-07,9,25
664,664,Zayed,Al Shamsi,M,Indian,2008-11-14,11,31
665,665,Sara,Al Mansoori,F,Palestinian,2010-09-10,7,19
666,666,Salem,Al Mansoori,M,Palestinian,2017-05-06,2,6
667,667,Mariam,Al Rashedi,F,Indian,2018-12-01,1,1
668,668,Mohammed,Al Falahi,M,Bangladeshi,2015-02-25,4,10
669,669,Mohammed,Al Suwaidi,M,Bangladeshi,2009-10-21,8,24
670,670,Layla,Al Mansoori,F,Pakistani,2006-06-15,12,34
671,671,Ali,Al Saadi,M,Bangladeshi,2018-03-04,1,2
672,672,Mariam,Al Murri,F,Lebanese,2014-01-30,3,7
673,673,Saif,Al Saadi,M,Arab (Other),2010-08-07,8,24
674,674,Noor,Al Shamsi,F,Lebanese,2012-10-15,5,13
675,675,Zayed,Al Mansoori,M,Bangladeshi,2016-01-01,3,8
676,676,Zayed,Al Saadi,M,Indian,2008-01-24,10,29
677,677,Saif,Al Mazrouei,M,Emirati,2010-06-07,9,26
678,678,Saif,Al Murri,M,Indian,2010-10-19,8,23
679,679,Sara,Al Suwaidi,F,Emirati,2007-01-19,11,32
680,680,Yasmin,Al Suwaidi,F,Bangladeshi,2007-01-29,11,32
681,681,Mariam,Al Rashedi,F,Pakistani,2012-10-22,7,19
682,682,Noor,Al Saadi,F,African,2008-11-16,10,29
683,683,Mohammed,Al Rashedi,M,Indian,2010-06-11,7,20
684,684,Mariam,Al Nuaimi,F,Emirati,2014-09-26,5,14
685,685,Omar,Al Murri,M,Indian,2006-01-13,11,32
686,686,Lina,Al Suwaidi,F,Emirati,2009-06-17,9,27
687,687,Omar,Al Zarooni,M,Indian,2015-07-18,3,7
688,688,Lina,Al Saadi,F,Emirati,2011-06-20,8,24
689,689,Ahmed,Al Saadi,M,Arab (Other),2008-06-08,9,25
690,690,Fatima,Al Murri,F,Emirati,2014-12-10,4,11
691,691,Mohammed,Al Suwaidi,M,Egyptian,2005-02-22,12,36
692,692,Yousef,Al Zarooni,M,Jordanian,2005-05-06,12,35
693,693,Khalid,Al Rashedi,M,Canadian,2013-08-30,6,16
694,694,Sara,Al Saadi,F,Egyptian,2011-11-02,6,16
695,695,Yasmin,Al Rashedi,F,Syrian,2007-10-01,10,30
696,696,Zayed,Al Rashedi,M,Emirati,2015-11-26,2,5
697,697,Yasmin,Al Mansoori,F,Emirati,2016-07-05,2,6
698,698,Yousef,Al Murri,M,Egyptian,2017-09-03,1,1
699,699,Mohammed,Al Shamsi,M,Bangladeshi,2012-07-26,7,21
700,700,Aisha,Al Murri,F,Indian,2008-07-24,10,30
701,701,Fatima,Al Rashedi,F,Emirati,2007-06-24,12,35
702,702,Salem,Al Nuaimi,M,Pakistani,2010-12-22,7,20
703,703,Omar,Al Rashedi,M,Indian,2011-10-12,7,20
704,704,Zayed,Al Suwaidi,M,Palestinian,2016-11-01,1,1
705,705,Hind,Al Murri,F,Arab (Other),2018-10-25,1,1
706,706,Sara,Al Suwaidi,F,Pakistani,2010-10-23,7,20
707,707,Hassan,Al Murri,M,Arab (Other),2013-06-26,4,11
708,708,Reem,Al Falahi,F,Bangladeshi,2013-02-01,5,13
709,709,Saif,Al Falahi,M,Emirati,2017-05-01,2,5
710,710,Salem,Al Nuaimi,M,Bangladeshi,2013-10-07,5,14
711,711,Mohammed,Al Mansoori,M,Emirati,2008-03-19,10,29
712,712,Mohammed,Al Suwaidi,M,Emirati,2015-08-12,2,5
713,713,Layla,Al Saadi,F,Emirati,2006-08-06,11,33
714,714,Yasmin,Al Zarooni,F,Palestinian,2014-08-06,5,13
715,715,Reem,Al Mansoori,F,British,2009-10-07,9,26
716,716,Sara,Al Falahi,F,Bangladeshi,2013-12-20,5,15
717,717,Saif,Al Shamsi,M,Egyptian,2012-05-05,7,21
718,718,Omar,Al Zarooni,M,Pakistani,2009-01-06,8,23
719,719,Saif,Al Mansoori,M,Pakistani,2012-03-26,6,17
720,720,Salem,Al Shamsi,M,Bangladeshi,2014-10-24,4,12
721,721,Ahmed,Al Shamsi,M,Bangladeshi,2018-03-06,1,2
722,722,Khalid,Al Shamsi,M,Emirati,2015-02-27,4,11
723,723,Reem,Al Suwaidi,F,Pakistani,2007-05-01,10,29
724,724,Saif,Al Falahi,M,Egyptian,2007-09-11,12,36
725,725,Hind,Al Nuaimi,F,Emirati,2010-10-23,9,25
726,726,Noor,Al Falahi,F,Indian,2017-09-01,1,2
727,727,Saif,Al Mazrouei,M,Arab (Other),2014-09-29,5,14
728,728,Sara,Al Shamsi,F,American,2012-12-15,5,14
729,729,Aisha,Al Zarooni,F,Pakistani,2010-06-21,8,24
730,730,Omar,Al Shamsi,M,Pakistani,2011-05-04,6,18
731,731,Reem,Al Mazrouei,F,Arab (Other),2009-10-08,9,25
732,732,Ahmed,Al Saadi,M,Emirati,2011-06-29,7,21
733,733,Khalid,Al Shamsi,M,Emirati,2009-12-03,8,22
734,734,Fatima,Al Rashedi,F,Bangladeshi,2005-03-08,12,34
735,735,Salem,Al Suwaidi,M,Canadian,2015-12-05,3,8
736,736,Yasmin,Al Shamsi,F,Bangladeshi,2007-03-24,11,32
737,737,Mariam,Al Falahi,F,Syrian,2006-04-02,12,35
738,738,Zayed,Al Mazrouei,M,Indian,2011-10-04,8,22
739,739,Fatima,Al Rashedi,F,Pakistani,2010-02-07,9,25
740,740,Khalid,Al Mansoori,M,Emirati,2017-01-20,2,6
741,741,Mariam,Al Suwaidi,F,Pakistani,2010-09-09,7,21
742,742,Ali,Al Saadi,M,Indian,2013-03-04,5,15
743,743,Noor,Al Murri,F,Pakistani,2018-07-07,1,3
744,744,Yousef,Al Saadi,M,American,2009-01-21,8,22
745,745,Fatima,Al Shamsi,F,Indian,2010-02-13,8,23
746,746,Yasmin,Al Mazrouei,F,Emirati,2018-09-08,1,3
747,747,Saif,Al Shamsi,M,Palestinian,2007-06-23,12,34
748,748,Ahmed,Al Nuaimi,M,Emirati,2007-10-24,12,36
749,749,Omar,Al Falahi,M,Pakistani,2009-01-24,8,23
750,750,Mohammed,Al Falahi,M,Emirati,2007-11-09,11,31
751,751,Salem,Al Saadi,M,Indian,2015-04-23,2,6
752,752,Hassan,Al Nuaimi,M,Arab (Other),2011-12-17,8,23
753,753,Layla,Al Murri,F,Indian,2010-06-21,9,27
754,754,Khalid,Al Suwaidi,M,Indian,2010-08-13,9,27
755,755,Salem,Al Falahi,M,Emirati,2008-02-11,10,28
756,756,Mohammed,Al Saadi,M,Bangladeshi,2006-09-01,11,32
757,757,Fatima,Al Suwaidi,F,Bangladeshi,2013-11-09,6,16
758,758,Reem,Al Suwaidi,F,Bangladeshi,2006-06-28,12,36
759,759,Saif,Al Mazrouei,M,Emirati,2009-04-23,8,24
760,760,Hassan,Al Shamsi,M,Emirati,2008-09-11,10,30
761,761,Ahmed,Al Falahi,M,Pakistani,2015-11-12,3,8
762,762,Yasmin,Al Falahi,F,Emirati,2008-01-15,11,31
763,763,Omar,Al Saadi,M,Canadian,2012-08-02,6,18
764,764,Yousef,Al Mazrouei,M,Pakistani,2014-07-31,3,7
765,765,Hind,Al Mazrouei,F,Emirati,2018-04-21,1,2
766,766,Yasmin,Al Suwaidi,F,Jordanian,2011-07-03,6,16
767,767,Fatima,Al Murri,F,Emirati,2014-08-23,4,10
768,768,Yousef,Al Mazrouei,M,Canadian,2014-03-29,3,9
769,769,Lina,Al Mazrouei,F,Emirati,2006-08-31,11,31
770,770,Mariam,Al Falahi,F,Bangladeshi,2007-08-11,11,31
771,771,Reem,Al Suwaidi,F,British,2014-08-29,5,13
772,772,Lina,Al Falahi,F,Palestinian,2013-08-20,6,18
773,773,Omar,Al Zarooni,M,Bangladeshi,2010-07-03,9,25
774,774,Omar,Al Falahi,M,Syrian,2014-10-26,3,8
775,775,Zayed,Al Mansoori,M,Bangladeshi,2012-08-25,5,14
776,776,Sara,Al Saadi,F,Arab (Other),2013-08-07,5,13
777,777,Reem,Al Zarooni,F,Indian,2007-06-21,10,28
778,778,Sara,Al Zarooni,F,Other,2014-07-16,5,13
779,779,Salem,Al Falahi,M,Jordanian,2011-10-15,8,24
780,780,Fatima,Al Suwaidi,F,Filipino,2011-10-25,7,21
781,781,Fatima,Al Mazrouei,F,Syrian,2012-01-28,6,17
782,782,Yousef,Al Mansoori,M,Lebanese,2007-09-30,10,29
783,783,Lina,Al Shamsi,F,Syrian,2009-04-07,10,30
784,784,Yasmin,Al Saadi,F,Emirati,2015-03-26,4,10
785,785,Mohammed,Al Mansoori,M,Emirati,2012-05-30,7,21
786,786,Saif,Al Suwaidi,M,Palestinian,2013-05-30,6,18
787,787,Ahmed,Al Mazrouei,M,Bangladeshi,2009-06-25,8,23
788,788,Noor,Al Mansoori,F,Bangladeshi,2011-08-23,7,21
789,789,Mohammed,Al Shamsi,M,Emirati,2015-01-25,3,8
790,790,Khalid,Al Mansoori,M,Other,2006-05-27,11,33
791,791,Mohammed,Al Suwaidi,M,Emirati,2016-03-05,1,2
792,792,Yousef,Al Suwaidi,M,Emirati,2011-07-10,8,23
793,793,Mohammed,Al Zarooni,M,Egyptian,2014-08-23,5,14
794,794,Layla,Al Falahi,F,Other,2005-12-28,12,35
795,795,Khalid,Al Rashedi,M,Bangladeshi,2009-12-19,9,26
796,796,Zayed,Al Falahi,M,Emirati,2013-04-23,4,11
797,797,Omar,Al Murri,M,Emirati,2011-04-11,7,19
798,798,Saif,Al Mansoori,M,Indian,2007-09-09,12,35
